Location,DateTime(UTC),Wind Dir,Wind Spd(kt),Max Gust(kt),Temp,Dew Point,RH,Rainfall(mm),Pressure,Cloud
NZNWX,202402150200,340,22,30,22.5,11.2,48.7,0.0,1019.7,-999
NZNWX,202402150230,340,20,33,22.8,10.4,45.4,0.0,1019.7,-999
NZNWX,202402150300,340,21,33,23.1,10.9,46.0,0.0,1019.7,-999
NZNWX,202402150330,340,23,39,23.3,9.5,41.4,0.0,1019.8,-999
NZNWX,202402150400,350,18,39,23.1,8.9,40.3,0.0,1019.9,-999
NZNWX,202402150430,350,20,34,23.2,9.1,40.6,0.0,1020.0,-999
NZNWX,202402150500,360,18,34,23.3,10.1,43.1,0.0,1019.9,-999
NZNWX,202402150530,360,20,33,22.6,10.3,45.6,0.0,1019.5,-999
NZNWX,202402150600,360,17,34,21.8,10.2,47.6,0.0,1019.6,-999
NZNWX,202402150630,10,17,36,21.5,10.2,48.4,0.0,1019.8,-999
NZNWX,202402150700,360,14,36,21.0,9.7,48.4,0.0,1020.2,-999
NZNWX,202402150730,10,17,29,20.9,9.6,48.4,0.0,1020.0,-999
NZNWX,202402150800,10,16,29,20.7,9.7,49.3,0.0,1020.3,-999
NZNWX,202402150830,10,17,29,20.7,9.7,49.3,0.0,1020.4,-999
NZNWX,202402150900,10,17,26,20.4,9.9,51.0,0.0,1020.8,-999
NZNWX,202402150930,10,16,26,20.4,9.9,50.8,0.0,1021.0,-999
NZNWX,202402151000,10,14,26,20.2,10.0,51.8,0.0,1021.0,-999
NZNWX,202402151030,10,14,26,20.1,10.2,53.0,0.0,1021.2,-999
NZNWX,202402151100,10,15,28,20.2,10.6,54.0,0.0,1021.3,-999
NZNWX,202402151130,10,15,28,20.0,10.4,54.0,0.0,1021.1,-999
NZNWX,202402151200,10,13,24,19.9,10.7,55.5,0.0,1021.3,-999
NZNWX,202402151230,10,14,24,19.9,10.6,55.0,0.0,1021.5,-999
NZNWX,202402151300,360,14,25,19.8,10.7,55.7,0.0,1021.6,-999
NZNWX,202402151330,360,15,25,19.8,9.9,52.7,0.0,1021.7,-999
NZNWX,202402151400,360,13,25,19.8,10.1,53.5,0.0,1021.8,-999
NZNWX,202402151430,360,14,25,19.6,10.7,56.5,0.0,1021.9,-999
NZNWX,202402151500,360,12,24,19.6,10.8,56.7,0.0,1022.2,-999
NZNWX,202402151530,360,13,23,19.3,12.2,63.5,0.0,1022.5,-999
NZNWX,202402151600,360,13,22,19.3,12.3,64.0,0.0,1022.5,-999
NZNWX,202402151630,360,11,22,19.5,11.9,61.6,0.0,1022.6,-999
NZNWX,202402151700,360,11,20,19.8,11.7,59.6,0.0,1023.0,-999
NZNWX,202402151730,340,10,20,18.8,12.6,67.3,0.0,1023.3,-999
NZNWX,202402151800,360,8,17,19.2,12.3,64.1,0.0,1024.0,-999
NZNWX,202402151830,350,7,14,18.5,12.8,69.2,0.0,1024.2,-999
NZNWX,202402151900,360,7,13,19.3,12.8,66.2,0.0,1024.4,-999
NZNWX,202402151930,340,7,13,19.3,12.9,66.5,0.0,1024.7,-999
NZNWX,202402152000,340,10,14,19.6,13.4,67.5,0.0,1024.9,-999
NZNWX,202402152030,340,8,14,20.4,13.6,64.8,0.0,1025.0,-999
NZNWX,202402152100,330,9,12,20.5,13.6,64.5,0.0,1025.1,-999
NZNWX,202402152130,320,9,12,20.3,13.9,66.8,0.0,1025.3,-999
NZNWX,202402152200,330,8,11,21.1,13.3,61.1,0.0,1025.4,-999
NZNWX,202402152230,340,12,17,21.5,13.3,59.7,0.0,1025.3,-999
NZNWX,202402152300,340,13,17,21.7,13.4,59.3,0.0,1025.2,-999
NZOH,202402150000,280,12,-999,23,10,-999,-999,1023,FEW250 
NZOH,202402150100,270,13,-999,23,10,-999,-999,1023,FEW040 
NZOH,202402150200,250,13,-999,24,11,-999,-999,1023,FEW035 
NZOH,202402150300,270,14,-999,23,11,-999,-999,1023,FEW035 
NZOH,202402150400,270,13,-999,22,12,-999,-999,1023,FEW040 
NZOH,202402150500,270,12,-999,22,12,-999,-999,1023,FEW040 
NZOH,202402150600,280,12,-999,21,12,-999,-999,1023,-999
NZOH,202402150630,280,11,-999,21,11,-999,-999,1024,-999
NZOH,202402150700,280,8,-999,20,11,-999,-999,1024,FEW040 SCT100 
NZOH,202402150800,300,7,-999,18,11,-999,-999,1024,FEW040 SCT100 
NZOH,202402150900,360,5,-999,16,11,-999,-999,1024,FEW040 SCT100 
NZOH,202402151000,340,4,-999,14,11,-999,-999,1025,FEW250 
NZOH,202402151030,340,4,-999,14,11,-999,-999,1025,FEW250 
NZOH,202402151100,350,4,-999,14,10,-999,-999,1025,FEW250 
NZOH,202402151130,10,5,-999,14,10,-999,-999,1025,SCT250 
NZOH,202402151200,10,5,-999,14,9,-999,-999,1025,FEW240 
NZOH,202402151230,360,6,-999,13,9,-999,-999,1025,FEW250 
NZOH,202402151300,360,4,-999,12,9,-999,-999,1025,SCT250 
NZOH,202402151330,340,5,-999,13,11,-999,-999,1025,SCT250 
NZOH,202402151400,330,4,-999,13,12,-999,-999,1025,SCT250 
NZOH,202402151430,10,5,-999,13,12,-999,-999,1025,FEW250 
NZOH,202402151500,10,6,-999,13,11,-999,-999,1025,FEW040 SCT100 
NZOH,202402151600,30,7,-999,13,10,-999,-999,1025,SCT200 
NZOH,202402151700,20,5,-999,13,10,-999,-999,1026,SCT200 
NZOH,202402151800,10,7,-999,12,9,-999,-999,1026,SCT012 SCT240 
NZOH,202402151830,10,7,-999,12,10,-999,-999,1026,FEW250 
NZOH,202402151900,20,7,-999,13,10,-999,-999,1026,FEW015 SCT200 
NZOH,202402152000,340,7,-999,17,13,-999,-999,1027,FEW250 
NZOH,202402152100,280,10,-999,20,14,-999,-999,1027,FEW250 
NZOH,202402152200,270,7,-999,22,14,-999,-999,1027,SCT030 
NZOH,202402152300,290,8,-999,23,13,-999,-999,1026,SCT040 
NZOHA,202402142330,290,12,20,22.4,9.7,44.3,0.0,1024.1,FEW250 
NZOHA,202402150000,270,13,20,23.2,10.1,43.4,0.0,1023.8,-999
NZOHA,202402150030,270,14,21,22.7,10.7,46.7,0.0,1023.7,-999
NZOHA,202402150100,260,12,22,23.0,10.0,43.8,0.0,1023.4,-999
NZOHA,202402150130,270,13,22,23.0,10.9,46.4,0.0,1023.4,-999
NZOHA,202402150200,260,12,21,23.3,11.5,47.3,0.0,1023.3,-999
NZOHA,202402150230,280,14,21,22.5,12.3,52.4,0.0,1023.4,-999
NZOHA,202402150300,270,16,23,22.8,11.6,49.2,0.0,1023.5,-999
NZOHA,202402150330,270,13,23,22.9,10.7,46.0,0.0,1023.6,-999
NZOHA,202402150400,270,13,23,22.2,11.9,52.2,0.0,1023.7,FEW250 
NZOHA,202402150430,270,12,23,21.7,11.1,51.0,0.0,1023.8,FEW230 
NZOHA,202402150500,270,11,20,21.6,11.8,53.7,0.0,1023.9,-999
NZOHA,202402150530,280,11,20,21.4,12.5,56.8,0.0,1023.9,-999
NZOHA,202402150600,280,12,20,20.8,12.3,58.2,0.0,1023.9,-999
NZOHA,202402150630,280,11,18,20.6,11.1,54.4,0.0,1024.1,-999
NZOHA,202402150700,280,9,16,19.7,11.2,57.9,0.0,1024.3,-999
NZOHA,202402150730,300,7,15,18.5,11.4,63.1,0.0,1024.4,FEW240 
NZOHA,202402150800,300,7,11,17.8,11.4,66.0,0.0,1024.6,FEW250 
NZOHA,202402150830,330,5,11,16.9,11.8,72.0,0.0,1024.8,FEW240 
NZOHA,202402150900,360,6,8,15.5,11.5,77.2,0.0,1025.0,FEW250 
NZOHA,202402150930,350,5,7,14.7,11.3,80.0,0.0,1025.1,FEW250 
NZOHA,202402151000,340,4,6,14.4,11.0,80.0,0.0,1025.1,FEW250 
NZOHA,202402151030,340,4,5,14.3,10.6,78.6,0.0,1025.1,FEW250 
NZOHA,202402151100,350,4,5,13.9,9.8,76.1,0.0,1025.1,FEW250 
NZOHA,202402151130,10,5,6,14.0,9.5,74.3,0.0,1025.2,SCT250 
NZOHA,202402151200,10,5,6,13.5,9.4,76.0,0.0,1025.3,FEW240 
NZOHA,202402151230,360,6,7,12.9,9.3,78.9,0.0,1025.4,FEW250 
NZOHA,202402151300,360,4,7,12.3,9.4,82.5,0.0,1025.4,SCT250 
NZOHA,202402151330,340,5,7,12.9,11.1,88.8,0.0,1025.3,SCT250 
NZOHA,202402151400,330,4,7,13.4,11.8,89.9,0.0,1025.4,SCT250 
NZOHA,202402151430,10,5,7,13.2,11.6,90.0,0.0,1025.4,FEW250 
NZOHA,202402151500,10,7,9,13.2,10.7,84.9,0.0,1025.3,FEW250 
NZOHA,202402151530,20,8,10,13.2,10.0,80.9,0.0,1025.3,SCT250 
NZOHA,202402151600,30,7,10,12.7,9.8,82.4,0.0,1025.5,BKN250 
NZOHA,202402151630,10,5,9,12.8,9.9,82.7,0.0,1025.9,BKN250 
NZOHA,202402151700,10,3,8,12.6,9.6,82.2,0.0,1026.0,SCT250 
NZOHA,202402151730,10,7,10,12.2,9.5,83.7,0.0,1026.2,FEW250 
NZOHA,202402151800,10,7,10,12.2,9.4,83.1,0.0,1026.6,SCT012 SCT240 
NZOHA,202402151830,10,7,10,12.1,9.5,84.0,0.0,1026.8,FEW250 
NZOHA,202402151900,20,7,10,13.6,9.9,78.2,0.0,1027.0,FEW013 
NZOHA,202402151930,10,6,9,15.3,11.2,76.3,0.0,1027.1,FEW250 
NZOHA,202402152000,340,6,10,18.6,11.9,65.1,0.0,1027.0,FEW250 
NZOHA,202402152030,290,10,14,19.9,13.9,68.2,0.0,1027.1,FEW240 
NZOHA,202402152100,290,7,14,20.7,14.5,67.7,0.0,1027.2,-999
NZOHA,202402152130,290,7,14,21.3,14.0,62.9,0.0,1027.3,-999
NZOHA,202402152200,290,7,13,21.5,13.4,60.0,0.0,1027.2,FEW029 
NZOHA,202402152230,280,8,12,22.4,13.5,57.0,0.0,1027.0,FEW035 
NZOHA,202402152300,260,7,12,22.9,13.2,54.2,0.0,1026.9,-999
NZOTX,202402150000,320,6,-999,21.3,15.8,71.0,0.0,1023.8,-999
NZOTX,202402150100,310,6,-999,21.3,15.8,71.0,0.0,1023.6,-999
NZOTX,202402150200,320,5,-999,22.2,15.8,67.0,0.0,1023.5,-999
NZOTX,202402150300,330,5,-999,22.2,16.5,70.0,0.0,1023.5,-999
NZOTX,202402150400,290,5,-999,22.0,15.8,68.0,0.0,1023.5,-999
NZOTX,202402150500,280,7,-999,21.4,15.9,71.0,0.0,1023.6,-999
NZOTX,202402150600,280,4,-999,20.8,16.2,75.0,0.0,1023.6,-999
NZOTX,202402150700,320,3,-999,18.8,14.7,77.0,0.0,1024.1,-999
NZOTX,202402150800,90,2,-999,16.3,13.2,82.0,0.0,1024.4,-999
NZOTX,202402150900,50,3,-999,15.6,13.3,86.0,0.0,1025.0,-999
NZOTX,202402151000,100,2,-999,14.2,12.0,87.0,0.0,1025.1,-999
NZOTX,202402151100,90,1,-999,13.3,11.3,88.0,0.0,1025.2,-999
NZOTX,202402151200,110,2,-999,12.4,10.6,89.0,0.0,1025.3,-999
NZOTX,202402151300,110,2,-999,12.4,10.7,89.0,0.0,1025.1,-999
NZOTX,202402151400,140,3,-999,13.4,11.8,90.0,0.0,1025.2,-999
NZOTX,202402151500,100,2,-999,15.1,13.6,91.0,0.0,1025.4,-999
NZOTX,202402151600,360,2,-999,16.3,14.6,90.0,0.0,1025.5,-999
NZOTX,202402151700,10,1,-999,17.4,15.8,90.0,0.0,1025.8,-999
NZOTX,202402151800,40,1,-999,17.4,15.8,90.0,0.0,1026.3,-999
NZOTX,202402151900,350,2,-999,17.6,16.0,90.0,0.0,1026.7,-999
NZOTX,202402152000,360,3,-999,18.3,16.5,89.0,0.0,1027.1,-999
NZOTX,202402152100,10,4,-999,19.6,16.6,83.0,0.0,1027.3,-999
NZOTX,202402152200,300,5,-999,20.9,16.8,77.0,0.0,1027.2,-999
NZOTX,202402152300,320,5,-999,21.4,16.8,75.0,0.0,1027.2,-999
NZOU,202402142330,200,11,-999,16,13,-999,-999,1015,SCT150 BKN180 
NZOU,202402150000,210,11,-999,16,12,-999,-999,1015,FEW090 SCT140 
NZOU,202402150030,200,10,-999,17,13,-999,-999,1014,FEW190 
NZOU,202402150100,180,11,-999,18,13,-999,-999,1014,FEW190 
NZOU,202402150130,180,11,-999,17,13,-999,-999,1014,-999
NZOU,202402150200,170,10,-999,17,13,-999,-999,1014,-999
NZOU,202402150230,170,12,-999,17,14,-999,-999,1014,-999
NZOU,202402150300,170,13,-999,17,13,-999,-999,1014,SCT012 
NZOU,202402150330,180,14,-999,16,14,-999,-999,1015,BKN011 BKN095 
NZOU,202402150400,180,18,-999,15,12,-999,-999,1015,BKN012 
NZOU,202402150430,180,19,-999,15,12,-999,-999,1015,BKN012 BKN100 
NZOU,202402150500,180,21,-999,14,12,-999,-999,1016,BKN012 BKN090 
NZOU,202402150530,180,22,-999,13,11,-999,-999,1016,SCT012 SCT029 BKN070
NZOU,202402150600,180,19,-999,13,11,-999,-999,1017,FEW020 BKN080 OVC100
NZOU,202402150630,180,19,-999,13,10,-999,-999,1017,FEW018 BKN075 
NZOU,202402150700,180,21,-999,13,11,-999,-999,1018,FEW013 OVC080 
NZOU,202402150730,180,18,-999,13,12,-999,-999,1018,SCT011 BKN022 OVC075
NZOU,202402150800,190,17,-999,13,12,-999,-999,1018,BKN010 BKN085 
NZOU,202402150830,190,17,-999,12,11,-999,-999,1019,SCT009 BKN013 BKN085
NZOU,202402150900,180,13,-999,13,12,-999,-999,1020,BKN010 OVC040 
NZOU,202402150930,180,10,-999,13,12,-999,-999,1020,BKN010 OVC041 
NZOU,202402151000,190,8,-999,13,12,-999,-999,1021,SCT012 OVC043 
NZOU,202402151030,190,8,-999,13,12,-999,-999,1021,SCT009 BKN047 BKN075
NZOU,202402151100,190,4,-999,13,12,-999,-999,1021,SCT011 BKN060 OVC095
NZOU,202402151130,270,2,-999,13,12,-999,-999,1021,BKN011 BKN047 
NZOU,202402151200,290,3,-999,13,12,-999,-999,1021,SCT011 BKN050 
NZOU,202402151230,320,4,-999,13,12,-999,-999,1022,FEW013 SCT018 BKN049
NZOU,202402151300,330,2,-999,13,12,-999,-999,1022,FEW013 SCT023 OVC049
NZOU,202402151330,350,3,-999,13,12,-999,-999,1022,BKN025 OVC049 
